Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Bulgary 7287259 Humburg Africa 1 Beach Autumn 20 19 139 
Germany 778197 Minsk Oceania 1 Beach Winter 17 22 545 
USA 4954283 London NorthAmerica 0 Sport Surfing 522790 - - 
Japan 5752999 Odessa Asia 1 Excursion 37 Art - - 
Bulgary 4139310 Humburg Asia 1 Beach Autumn 7 15 162 
Japan 5807964 London Antarctica 1 Sport Surfing 108463 - - 
Britain 2782782 Sochi Antarctica 1 Excursion 82 History - - 
Bulgary 2058910 Humburg SouthAmerica 1 Excursion 92 History - - 
Japan 2675556 London Africa 0 Beach Autumn 29 28 600 
USA 424641 Moscow Europe 0 Sport Surfing 28735 - - 
Japan 2272889 Seul SouthAmerica 1 Sport Surfing 632857 - - 
Bulgary 2178915 London Africa 1 Beach Autumn 18 27 559 
Russia 5514092 Moscow Asia 0 Beach Autumn 26 25 506 
Ukraine 6586971 Seul Asia 0 Excursion 94 Nature - - 
Belarus 5851267 Colorado Oceania 1 Beach Winter 34 26 283 
Britain 3878090 Honkong Oceania 0 Excursion 43 Nature - - 
Japan 2486958 Belgorod Europe 0 Beach Autumn 39 23 293 
Ukraine 5539387 Sochi SouthAmerica 1 Beach Winter 1 22 134 
Britain 936595 Zavolzhye Asia 1 Beach Summer 11 30 297 
Ukraine 5992095 Odessa Europe 0 Sport Climb 615368 - - 
China 2716674 Odessa Asia 0 Sport Skiing 478941 - - 
Bulgary 1023517 Sochi Antarctica 0 Sport Climb 886965 - - 
Russia 3258996 Colorado Asia 1 Beach Autumn -20 10 350 
Bulgary 6086960 Zavolzhye Asia 0 Beach Autumn 23 19 221 
Russia 2332510 Belgorod Oceania 1 Sport Surfing 587410 - - 
Belarus 7043082 Humburg NorthAmerica 1 Beach Spring -9 12 669 
Britain 6806512 Chelyabinsk Africa 1 Sport Skiing 457257 - - 
Russia 356891 Seul NorthAmerica 0 Sport Climb 460534 - - 
Japan 5509101 Colorado Oceania 1 Beach Winter -10 30 564 
Belarus 779545 Moscow Antarctica 1 Excursion 25 History - - 
Bulgary 9488231 Humburg NorthAmerica 1 Beach Spring -14 17 45 
USA 1798150 Moscow NorthAmerica 1 Sport Climb 836484 - - 
Australia 6258810 Honkong Africa 1 Beach Spring 20 5 511 
China 3479211 Humburg Europe 1 Beach Spring -10 19 698 
USA 3466633 Minsk Africa 1 Excursion 28 Nature - - 
Ukraine 8585379 Odessa SouthAmerica 0 Excursion 9 History - - 
Belarus 7328199 Colorado NorthAmerica 1 Excursion 5 Art - - 
USA 2782747 Colorado Europe 0 Excursion 46 History - - 
Britain 4306901 Odessa Oceania 1 Excursion 61 Art - - 
Bulgary 6124912 Belgorod NorthAmerica 1 Beach Spring 1 23 52 
Bulgary 8979606 Sochi Europe 0 Sport Surfing 113162 - - 
Russia 4652559 Honkong Europe 0 Excursion 20 History - - 
Japan 3339676 Zavolzhye Asia 0 Beach Winter 1 15 517 
Georgia 2254183 Chelyabinsk Africa 1 Beach Autumn -1 22 138 
Australia 1181403 Chelyabinsk Oceania 0 Beach Spring 18 18 285 
Australia 5260079 Honkong Europe 1 Sport Climb 830206 - - 
Australia 1865148 Seul Antarctica 0 Sport Climb 788982 - - 
Australia 6671307 Seul Africa 0 Sport Climb 88041 - - 
Bulgary 9584677 Odessa Asia 1 Sport Climb 219775 - - 
Germany 3817277 Sochi NorthAmerica 1 Sport Skiing 983682 - - 
USA 785229 London Africa 1 Sport Skiing 677195 - - 
Britain 7120862 Minsk NorthAmerica 1 Excursion 76 History - - 
Australia 9192 Sochi Oceania 0 Excursion 19 Art - - 
Ukraine 4281404 Seul NorthAmerica 1 Sport Climb 88334 - - 
Britain 2402045 Seul NorthAmerica 1 Sport Climb 698238 - - 
Britain 5557272 Zavolzhye Antarctica 1 Beach Autumn 5 1 294 
Bulgary 5174685 Chelyabinsk Antarctica 1 Sport Surfing 450901 - - 
Georgia 9555107 Moscow NorthAmerica 1 Excursion 82 History - - 
China 8367380 Chelyabinsk Europe 0 Excursion 90 Nature - - 
Australia 7161055 Zavolzhye Antarctica 0 Beach Summer 33 22 125 
Britain 7426515 Odessa Antarctica 1 Sport Surfing 786165 - - 
Britain 1859722 London Africa 0 Sport Skiing 970909 - - 
USA 4181668 Sochi Africa 0 Beach Winter 11 23 332 
Russia 4688379 Minsk NorthAmerica 1 Sport Skiing 136943 - - 
Australia 3716869 Colorado Asia 1 Excursion 16 History - - 
Belarus 1581089 Minsk NorthAmerica 1 Beach Winter 35 23 92 
Belarus 7040345 Colorado Africa 0 Beach Spring -24 7 50 
China 4162300 Odessa SouthAmerica 0 Beach Winter -16 15 578 
Georgia 9731732 Sochi Europe 1 Excursion 12 Nature - - 
Japan 2718055 London Europe 1 Beach Spring 22 16 335 
China 142446 Moscow Antarctica 1 Excursion 46 History - - 
Ukraine 5553872 London Antarctica 0 Excursion 1 Nature - - 
Russia 6394920 Moscow Oceania 0 Beach Autumn -18 7 482 
Russia 6820180 Honkong Antarctica 1 Sport Climb 243400 - - 
Bulgary 6164683 Colorado Europe 0 Beach Winter 6 14 472 
Ukraine 4981203 Chelyabinsk Europe 0 Sport Skiing 878862 - - 
Ukraine 2700520 Chelyabinsk Oceania 0 Excursion 81 Art - - 
Georgia 2232539 Moscow Oceania 1 Sport Skiing 253299 - - 
Russia 7027728 Zavolzhye Asia 1 Beach Autumn 33 20 450 
Russia 4768590 Odessa Africa 1 Excursion 8 Nature - - 
Ukraine 3757488 Sochi Africa 1 Sport Climb 143945 - - 
Japan 340085 Zavolzhye Africa 1 Sport Climb 153859 - - 
Russia 1121779 Humburg Asia 0 Beach Spring -28 10 272 
Germany 48704 Sochi Africa 0 Beach Winter -15 5 217 
China 8539154 Sochi NorthAmerica 1 Sport Skiing 497944 - - 
Australia 3460405 Moscow Africa 1 Beach Winter -28 11 534 
Japan 9807891 Chelyabinsk SouthAmerica 0 Beach Autumn 40 7 605 
Bulgary 369548 London Europe 1 Sport Skiing 626789 - - 
Britain 9724317 London SouthAmerica 1 Sport Skiing 259202 - - 
Ukraine 1095732 Minsk Africa 0 Beach Summer 28 4 549 
Georgia 3894109 Seul NorthAmerica 0 Sport Climb 355712 - - 
Japan 7243326 Sochi Oceania 0 Beach Winter 32 15 506 
Belarus 9546975 Colorado SouthAmerica 0 Beach Autumn -4 17 240 
China 5537453 Odessa SouthAmerica 0 Beach Spring 0 1 65 
Germany 6347265 London Asia 1 Excursion 73 History - - 
Bulgary 1934639 Sochi Africa 0 Excursion 5 History - - 
China 4714380 Odessa Oceania 0 Excursion 98 History - - 
Japan 3593734 Zavolzhye SouthAmerica 1 Sport Surfing 268239 - - 
Japan 2542865 Sochi Asia 0 Excursion 74 History - - 
USA 12851 Zavolzhye Asia 1 Excursion 89 Art - - 
Britain 9014428 Sochi SouthAmerica 1 Sport Skiing 794240 - - 
Bulgary 6683413 Moscow Europe 1 Sport Climb 356702 - - 
Germany 50630 Honkong Europe 1 Sport Climb 563276 - - 
Britain 9306920 Humburg SouthAmerica 0 Sport Skiing 435069 - - 
USA 9392392 Honkong Antarctica 1 Sport Surfing 501797 - - 
Bulgary 8838619 Humburg Africa 0 Sport Climb 553999 - - 
Australia 9373141 Honkong SouthAmerica 0 Sport Surfing 358633 - - 
Georgia 3715269 Sochi Antarctica 0 Beach Autumn -19 18 495 
Russia 624414 London Europe 1 Beach Summer -19 24 103 
Georgia 1400548 Moscow Europe 0 Beach Autumn 33 21 680 
Belarus 8939797 Sochi Europe 1 Excursion 75 History - - 
Belarus 785375 Sochi SouthAmerica 0 Excursion 54 Art - - 
Japan 6326141 Colorado Asia 0 Beach Autumn 34 10 591 
Germany 5758151 Humburg NorthAmerica 0 Sport Skiing 460711 - - 
Germany 6417439 Zavolzhye NorthAmerica 0 Sport Climb 395584 - - 
Georgia 6509019 Zavolzhye Africa 1 Excursion 45 Nature - - 
Georgia 1195128 Zavolzhye SouthAmerica 0 Sport Climb 866827 - - 
USA 7890257 Belgorod NorthAmerica 1 Excursion 51 History - - 
Australia 4485023 London SouthAmerica 0 Sport Skiing 107592 - - 
Bulgary 5331849 Zavolzhye Oceania 1 Sport Surfing 242915 - - 
Japan 6163571 Moscow Africa 0 Sport Surfing 156068 - - 
Germany 1717950 Odessa Europe 0 Excursion 19 History - - 
Britain 4735041 London NorthAmerica 0 Excursion 70 Art - - 
Bulgary 3805247 Moscow SouthAmerica 0 Excursion 58 Art - - 
Georgia 639978 Moscow Antarctica 1 Beach Winter -5 2 125 
Ukraine 7244043 Moscow SouthAmerica 0 Sport Surfing 127800 - - 
Russia 1936958 Chelyabinsk Europe 1 Sport Climb 97110 - - 
USA 5192345 Belgorod Africa 0 Sport Skiing 978470 - - 
Ukraine 3355574 Colorado Asia 0 Beach Autumn -5 29 202 
Belarus 3971876 Humburg NorthAmerica 0 Beach Summer -22 22 684 
Germany 844954 London SouthAmerica 1 Beach Spring 11 21 174 
China 845283 Colorado Antarctica 1 Excursion 78 Art - - 
Germany 1036150 Colorado Antarctica 1 Beach Autumn 24 2 130 
USA 389423 Colorado Oceania 0 Excursion 85 Nature - - 
Georgia 4570676 Minsk Africa 0 Beach Spring 30 30 629 
Ukraine 668835 Belgorod NorthAmerica 1 Sport Surfing 303350 - - 
Belarus 7731146 Belgorod Antarctica 0 Beach Autumn -24 14 275 
Bulgary 9044472 Moscow NorthAmerica 0 Beach Autumn 10 23 34 
China 2629502 Chelyabinsk Oceania 1 Excursion 82 History - - 
Bulgary 1615689 Chelyabinsk Antarctica 0 Excursion 21 Art - - 
USA 5950424 London Africa 0 Beach Winter 3 17 445 
Russia 608772 Belgorod NorthAmerica 0 Excursion 9 Nature - - 
Georgia 6163549 Chelyabinsk Oceania 1 Excursion 93 History - - 
China 6466273 Minsk Africa 0 Sport Surfing 676393 - - 
Belarus 4011436 Seul Asia 0 Beach Autumn 39 6 654 
USA 7979328 Sochi Asia 1 Beach Winter -28 22 647 
Ukraine 499148 Minsk NorthAmerica 0 Excursion 56 Nature - - 
USA 4111146 Moscow SouthAmerica 1 Beach Winter -15 24 228 
Russia 5391695 Zavolzhye Asia 0 Excursion 41 Nature - - 
Britain 1186614 Moscow Antarctica 0 Excursion 28 History - - 
Germany 4936283 Zavolzhye Africa 1 Excursion 37 History - - 
Germany 4558261 Chelyabinsk SouthAmerica 0 Beach Summer 19 24 213 
Britain 3345789 Honkong Europe 0 Beach Winter -21 21 492 
China 1843855 Minsk SouthAmerica 0 Excursion 32 Art - - 
China 2596764 Moscow Oceania 1 Sport Surfing 324579 - - 
Australia 6727251 Minsk Antarctica 1 Excursion 55 History - - 
USA 1437258 Humburg Antarctica 1 Sport Climb 988266 - - 
Germany 2722052 Moscow NorthAmerica 0 Sport Surfing 355432 - - 
Bulgary 424389 Zavolzhye Antarctica 1 Sport Skiing 834575 - - 
Bulgary 6055616 Belgorod Asia 0 Beach Spring 11 4 229 
China 7022902 Odessa SouthAmerica 1 Sport Skiing 323088 - - 
China 7967661 London Asia 1 Sport Skiing 915823 - - 
USA 4309446 Colorado Africa 1 Sport Surfing 34401 - - 
China 1259724 Zavolzhye Africa 1 Sport Skiing 224142 - - 
Ukraine 9014361 Seul Asia 0 Sport Climb 674703 - - 
Japan 8995437 Moscow Asia 1 Excursion 33 Nature - - 
Germany 3297227 Minsk Africa 0 Sport Surfing 951666 - - 
Georgia 3269104 London Asia 0 Sport Surfing 775105 - - 
Australia 5655352 Chelyabinsk Asia 0 Beach Winter -26 30 288 
Georgia 9540773 Colorado Africa 1 Sport Climb 277861 - - 
Britain 5950872 Belgorod Oceania 0 Excursion 7 History - - 
Georgia 79175 Odessa Europe 1 Excursion 54 Art - - 
Bulgary 6142624 Belgorod Africa 1 Beach Winter 8 7 246 
Japan 4928875 Chelyabinsk Antarctica 0 Sport Surfing 700574 - - 
Ukraine 6151550 Minsk Europe 0 Sport Surfing 913317 - - 
Australia 1651437 Colorado Europe 1 Sport Climb 206267 - - 
Belarus 3104820 Humburg Africa 1 Excursion 44 History - - 
Russia 8889169 Sochi NorthAmerica 1 Sport Surfing 305228 - - 
Bulgary 6403814 Sochi NorthAmerica 1 Beach Autumn 10 16 568 
Britain 1567620 Zavolzhye Europe 1 Excursion 26 Art - - 
China 7231753 Humburg Asia 0 Sport Climb 265537 - - 
Russia 354280 Zavolzhye Europe 1 Sport Climb 507483 - - 
Russia 3327487 Humburg NorthAmerica 1 Beach Summer 17 12 117 
Bulgary 3545975 Zavolzhye Africa 0 Excursion 81 Nature - - 
Britain 4697538 Belgorod Europe 0 Sport Surfing 193075 - - 
Bulgary 7069417 Odessa NorthAmerica 1 Beach Winter 8 14 686 
Russia 4406066 Chelyabinsk Oceania 0 Sport Surfing 61346 - - 
Bulgary 4507932 Humburg Europe 0 Excursion 31 History - - 
Germany 9533255 Colorado NorthAmerica 0 Beach Autumn 8 6 121 
China 969163 Honkong Europe 0 Beach Summer 7 11 626 
USA 9703218 Sochi Antarctica 1 Excursion 57 Art - - 
China 9918780 Chelyabinsk NorthAmerica 1 Beach Autumn -1 5 211 
USA 1039563 Zavolzhye SouthAmerica 1 Sport Surfing 902403 - - 
Australia 9273245 Humburg Europe 0 Beach Spring 9 8 342 
Britain 6882832 Humburg Antarctica 1 Beach Summer 1 26 573 
Australia 5854974 London Oceania 1 Sport Climb 828787 - - 
Britain 3568139 Zavolzhye NorthAmerica 0 Beach Spring 2 1 699 
Japan 3290734 Odessa Asia 0 Sport Skiing 338357 - - 
USA 8253446 Sochi NorthAmerica 0 Excursion 18 Nature - - 
Russia 1341062 Honkong NorthAmerica 1 Beach Autumn 10 7 171 
Japan 2318477 Chelyabinsk NorthAmerica 1 Beach Summer -15 17 442 
Japan 253413 Humburg Antarctica 1 Beach Summer -19 12 164 
China 1449346 Odessa Asia 0 Beach Winter 37 21 366 
USA 6809403 Moscow Antarctica 0 Beach Autumn -19 15 199 
Britain 8825493 London Asia 1 Sport Surfing 599474 - - 
Germany 4532477 Sochi Africa 0 Sport Climb 275749 - - 
Australia 2754070 Belgorod Asia 1 Excursion 23 Art - - 
China 7233135 Humburg Asia 0 Excursion 19 History - - 
Germany 8711468 Colorado Antarctica 0 Beach Spring 15 26 193 
Australia 8078531 Minsk Europe 0 Beach Summer 29 12 34 
Japan 5002564 Moscow SouthAmerica 0 Excursion 72 History - - 
Russia 3559320 Honkong Asia 1 Beach Winter -7 7 650 
USA 174694 Chelyabinsk Asia 1 Excursion 86 Art - - 
Germany 3971627 Colorado Asia 0 Excursion 39 History - - 
Japan 3124478 Minsk SouthAmerica 1 Sport Surfing 746169 - - 
Britain 6400275 Zavolzhye Antarctica 1 Excursion 69 Nature - - 
Belarus 4764928 Minsk Antarctica 1 Sport Skiing 729668 - - 
China 6712214 Sochi NorthAmerica 1 Beach Spring 4 27 342 
Australia 3943744 Humburg Oceania 0 Excursion 60 Art - - 
USA 6203057 Humburg Oceania 0 Beach Winter -29 9 86 
Ukraine 4699392 Seul SouthAmerica 0 Sport Climb 459990 - - 
Russia 1218878 Chelyabinsk Asia 0 Excursion 25 Nature - - 
Australia 8203146 Chelyabinsk NorthAmerica 0 Excursion 20 Nature - - 
Japan 2748010 Belgorod Africa 0 Sport Surfing 353086 - - 
Britain 6098477 Honkong Asia 1 Beach Autumn -19 14 129 
Belarus 9367522 Chelyabinsk Antarctica 1 Beach Summer 29 25 105 
Japan 7537256 Moscow Africa 0 Beach Winter 28 12 253 
China 7478833 Odessa Asia 0 Sport Climb 584741 - - 
China 2802246 Belgorod SouthAmerica 1 Sport Skiing 470174 - - 
Russia 6505696 Odessa Africa 0 Excursion 67 Nature - - 
USA 53815 Odessa Asia 1 Beach Summer 18 14 266 
Japan 773852 Zavolzhye NorthAmerica 0 Beach Autumn 11 12 522 
USA 902230 Minsk Africa 0 Beach Summer -18 20 177 
Australia 3162499 Humburg Asia 1 Sport Skiing 721825 - - 
Australia 4507717 London Oceania 1 Excursion 52 Nature - - 
Australia 4675089 Sochi Africa 1 Excursion 71 Nature - - 
Georgia 8086845 London Asia 0 Sport Climb 78339 - - 
Japan 6779222 London Antarctica 1 Excursion 55 History - - 
Britain 6985350 Minsk Africa 0 Beach Autumn -21 26 133 
Germany 8752765 Sochi SouthAmerica 0 Excursion 64 Art - - 
Bulgary 3842564 Humburg Oceania 1 Excursion 48 History - - 
Britain 1340645 Humburg Antarctica 1 Beach Autumn 2 9 497 
Britain 3237752 Colorado SouthAmerica 0 Sport Climb 643276 - - 
Georgia 2558718 Odessa Oceania 0 Sport Climb 863396 - - 
Bulgary 7404926 Minsk Europe 0 Beach Spring 17 30 229 
Bulgary 9130440 Minsk Antarctica 0 Excursion 60 Art - - 
Ukraine 8882812 Honkong SouthAmerica 0 Excursion 83 Art - - 
Georgia 9834067 Colorado Oceania 0 Sport Climb 545336 - - 
Georgia 61077 Odessa SouthAmerica 0 Beach Summer -5 23 317 
Japan 183831 Moscow Africa 0 Sport Climb 125522 - - 
Japan 6809174 Chelyabinsk NorthAmerica 0 Sport Surfing 534640 - - 
Belarus 1334007 Odessa Africa 0 Sport Surfing 356730 - - 
China 1345969 Moscow Oceania 1 Excursion 37 Nature - - 
USA 3372169 Humburg Europe 0 Beach Summer 12 2 357 
Russia 3604325 Humburg Europe 0 Sport Skiing 626463 - - 
USA 4579030 Honkong Africa 0 Sport Skiing 312737 - - 
Germany 2395427 Colorado Antarctica 1 Beach Spring -21 17 687 
China 1647581 Seul Africa 1 Beach Autumn 12 29 479 
Japan 700560 Sochi NorthAmerica 0 Sport Climb 363392 - - 
Britain 6313977 Humburg SouthAmerica 0 Sport Climb 973259 - - 
China 254293 Colorado NorthAmerica 1 Sport Surfing 88232 - - 
Ukraine 7140315 Zavolzhye Antarctica 0 Beach Summer -6 3 456 
USA 3690182 Seul Asia 0 Beach Spring 30 7 559 
Belarus 3445106 London Antarctica 0 Excursion 33 Art - - 
Germany 4176126 Honkong NorthAmerica 1 Excursion 91 History - - 
Australia 9866288 Odessa NorthAmerica 0 Sport Climb 387721 - - 
Bulgary 7083573 Humburg Africa 1 Beach Spring 4 24 469 
Russia 9691332 Chelyabinsk Europe 1 Excursion 42 History - - 
China 2325057 Moscow Africa 0 Excursion 100 History - - 
Belarus 6448630 London Africa 1 Beach Autumn 12 24 379 
China 8068903 Minsk Africa 0 Sport Skiing 857809 - - 
Australia 3472351 Sochi NorthAmerica 1 Excursion 81 History - - 
Belarus 9983422 Sochi Oceania 1 Sport Climb 137146 - - 
Georgia 9889505 Minsk Europe 1 Excursion 96 Nature - - 
USA 9107350 Seul Europe 0 Beach Autumn -4 0 390 
Ukraine 4814577 Colorado Africa 0 Excursion 24 History - - 
Japan 8321092 Sochi Asia 0 Excursion 22 Nature - - 
Bulgary 8369859 Colorado NorthAmerica 0 Beach Winter 36 10 537 
Bulgary 5057117 London Asia 0 Beach Summer -18 1 611 
Japan 5390958 Zavolzhye Oceania 1 Sport Surfing 529010 - - 
Australia 8978990 Moscow Antarctica 1 Sport Surfing 536407 - - 
China 4530982 Moscow SouthAmerica 0 Beach Winter 38 8 13 
Russia 1531219 Sochi NorthAmerica 0 Sport Surfing 614617 - - 
Britain 5786039 Honkong Africa 0 Beach Winter 38 30 92 
Bulgary 5227478 Zavolzhye Oceania 1 Sport Climb 635189 - - 
Britain 7951372 Moscow NorthAmerica 0 Beach Autumn 11 24 672 
Britain 9329681 Odessa Antarctica 1 Beach Autumn -7 7 458 
Belarus 6281053 London NorthAmerica 1 Excursion 15 History - - 
Germany 5821490 Honkong Europe 1 Excursion 51 Art - - 
Bulgary 2897722 Honkong Antarctica 0 Excursion 40 History - - 
Belarus 1006009 Zavolzhye NorthAmerica 1 Excursion 43 Nature - - 
Ukraine 3399448 Sochi NorthAmerica 0 Beach Spring 20 21 651 
Bulgary 5547543 Minsk SouthAmerica 0 Excursion 2 Art - - 
Australia 197468 Odessa Europe 1 Beach Summer -1 29 310 
Georgia 4880252 Humburg Europe 1 Beach Spring -14 9 180 
USA 6738755 Colorado NorthAmerica 1 Sport Skiing 317910 - - 
Georgia 9292243 Sochi Asia 0 Sport Skiing 671364 - - 
Ukraine 2390291 Seul Antarctica 1 Beach Autumn 22 27 241 
USA 1296644 Chelyabinsk Antarctica 1 Beach Autumn 12 27 582 
USA 7957764 Seul Europe 1 Sport Climb 357733 - - 
Belarus 7505986 Honkong NorthAmerica 1 Sport Skiing 793485 - - 
Bulgary 4320222 Odessa Europe 1 Excursion 38 History - - 
China 3257227 London Antarctica 0 Excursion 36 Nature - - 
Bulgary 2227029 Belgorod Antarctica 1 Excursion 93 History - - 
Ukraine 1506222 Colorado SouthAmerica 1 Sport Skiing 100958 - - 
Ukraine 4794976 Moscow NorthAmerica 0 Beach Summer -10 26 148 
Georgia 3308968 Seul NorthAmerica 1 Beach Winter 11 21 293 
Ukraine 4699863 Belgorod Africa 0 Sport Surfing 397603 - - 
USA 8408344 London Antarctica 0 Sport Surfing 758437 - - 
USA 2219433 London Europe 0 Excursion 83 Art - - 
Germany 9028014 Moscow NorthAmerica 0 Sport Surfing 982464 - - 
Belarus 1292206 Belgorod Europe 1 Beach Winter -5 12 666 
Georgia 3425151 Chelyabinsk Asia 0 Sport Skiing 972863 - - 
Ukraine 5672827 Honkong Antarctica 0 Beach Autumn -12 13 411 
Ukraine 7071165 Humburg Africa 0 Sport Climb 707077 - - 
USA 617527 Zavolzhye Antarctica 0 Sport Climb 495830 - - 
Germany 1129296 Belgorod NorthAmerica 1 Excursion 67 Nature - - 
Japan 5277598 Colorado Asia 0 Excursion 42 Art - - 
Germany 169537 Belgorod SouthAmerica 0 Sport Skiing 920148 - - 
Britain 7477199 Colorado Antarctica 0 Sport Surfing 168414 - - 
Russia 8664530 Sochi Antarctica 0 Excursion 9 History - - 
Japan 1174538 London NorthAmerica 0 Beach Autumn -7 6 52 
Belarus 7374854 London Antarctica 1 Excursion 85 Nature - - 
Belarus 2990296 Seul NorthAmerica 1 Sport Surfing 119353 - - 
China 8453018 Honkong Asia 1 Beach Spring 34 1 432 
Japan 2457725 Odessa Oceania 1 Beach Autumn -18 16 99 
Bulgary 9328212 Zavolzhye SouthAmerica 0 Beach Spring -18 1 453 
Bulgary 2216501 Seul Asia 0 Sport Skiing 130738 - - 
Japan 9353805 Zavolzhye Antarctica 1 Sport Surfing 813824 - - 
Ukraine 2779454 Seul SouthAmerica 1 Beach Winter 2 3 574 
Ukraine 3497074 Honkong Oceania 1 Beach Spring 39 26 717 
Ukraine 6332388 Honkong Oceania 0 Excursion 25 History - - 
Russia 778509 Seul Europe 1 Sport Climb 653863 - - 
Australia 3662560 Minsk Asia 0 Sport Climb 247878 - - 
Ukraine 9886716 Honkong Antarctica 1 Excursion 41 Art - - 
Japan 8207500 Humburg NorthAmerica 0 Beach Summer 38 25 310 
China 1535806 Belgorod SouthAmerica 0 Excursion 53 Nature - - 
Belarus 9448440 Honkong Antarctica 0 Beach Autumn -26 4 49 
Germany 1337779 Colorado SouthAmerica 1 Sport Skiing 146331 - - 
Britain 8891545 Seul Asia 1 Beach Winter 2 3 29 
Germany 8085894 Belgorod Europe 1 Excursion 55 History - - 
Australia 5137063 Chelyabinsk NorthAmerica 1 Excursion 38 History - - 
Britain 1415362 Belgorod Africa 0 Excursion 36 Nature - - 
Georgia 9728867 Chelyabinsk Europe 0 Beach Winter -7 26 31 
Ukraine 5570410 Chelyabinsk Africa 0 Excursion 73 Nature - - 
Belarus 4155797 Sochi SouthAmerica 0 Excursion 49 Art - - 
Germany 1962605 Sochi Africa 1 Beach Summer -15 4 380 
Georgia 569020 Belgorod Africa 0 Beach Summer -11 22 628 
Australia 855155 Honkong Africa 1 Sport Surfing 443497 - - 
Georgia 7395725 Sochi Asia 1 Sport Climb 75687 - - 
China 4782069 Zavolzhye Asia 1 Beach Winter -26 0 716 
Georgia 1110390 Moscow Antarctica 0 Sport Surfing 204836 - - 
USA 7700867 Odessa Europe 0 Beach Winter 9 25 28 
Bulgary 962462 Moscow Africa 0 Beach Autumn -2 10 178 
USA 7037056 Chelyabinsk Antarctica 1 Sport Surfing 19864 - - 
USA 3649073 Sochi Asia 0 Excursion 92 History - - 
USA 9095221 Minsk Africa 0 Beach Summer 5 0 643 
Russia 1964089 Belgorod Antarctica 0 Beach Spring 30 29 170 
China 7932606 Odessa Antarctica 0 Excursion 79 Art - - 
China 967299 Moscow NorthAmerica 1 Sport Surfing 884326 - - 
Japan 2873928 Honkong Oceania 0 Beach Winter 10 1 540 
Georgia 167452 Zavolzhye Africa 1 Beach Spring 5 23 236 
Georgia 7478952 Belgorod Oceania 1 Beach Autumn 40 4 584 
Ukraine 9630083 London Oceania 1 Sport Climb 776293 - - 
Australia 559703 Humburg NorthAmerica 1 Excursion 14 History - - 
Russia 2015031 Colorado Europe 1 Excursion 63 Nature - - 
Russia 4408816 Humburg Antarctica 0 Beach Summer -5 20 628 
Japan 2776928 Seul Africa 0 Excursion 42 Art - - 
Britain 3049615 Zavolzhye NorthAmerica 1 Sport Surfing 261246 - - 
Belarus 8515992 Sochi Africa 0 Sport Skiing 665458 - - 
Bulgary 7905144 Seul Asia 0 Beach Winter -7 0 232 
Russia 1081463 Sochi Africa 0 Beach Spring 5 16 306 
China 7796099 Belgorod Oceania 1 Excursion 39 Nature - - 
Ukraine 741039 Moscow Africa 1 Sport Skiing 857379 - - 
USA 4260261 Humburg NorthAmerica 0 Excursion 77 Nature - - 
Germany 1285291 Sochi Europe 0 Excursion 70 Art - - 
Bulgary 5697393 Sochi Africa 0 Sport Climb 768002 - - 
Germany 9603605 Humburg Antarctica 0 Excursion 43 Art - - 
Ukraine 9208574 Minsk Asia 1 Sport Climb 603617 - - 
USA 985218 Chelyabinsk SouthAmerica 1 Sport Climb 920805 - - 
China 1437974 Seul SouthAmerica 0 Excursion 85 Art - - 
Germany 3402967 Chelyabinsk Asia 1 Beach Spring 25 8 430 
Germany 1194149 Moscow Africa 1 Beach Autumn -18 29 165 
Ukraine 633249 Chelyabinsk Europe 1 Beach Spring -21 16 426 
USA 2238278 Chelyabinsk Oceania 1 Beach Winter 14 28 471 
China 7833476 Moscow Antarctica 1 Excursion 82 Art - - 
Japan 2476706 Odessa Oceania 0 Sport Climb 202380 - - 
Bulgary 4085659 Belgorod Asia 1 Beach Summer -4 1 716 
Bulgary 4912873 Chelyabinsk Europe 0 Beach Winter 5 30 71 
Bulgary 5807902 Belgorod Asia 1 Beach Summer 22 11 327 
Bulgary 1783317 London Oceania 1 Sport Climb 191386 - - 
Britain 7061237 London NorthAmerica 1 Sport Surfing 455389 - - 
Britain 90113 Sochi Oceania 1 Beach Spring 0 13 250 
Ukraine 6681999 Moscow SouthAmerica 1 Sport Skiing 841712 - - 
Belarus 6471345 Sochi Asia 1 Beach Spring 25 30 479 
Australia 381145 Humburg Europe 1 Excursion 65 Nature - - 
Australia 2222150 Moscow Africa 0 Excursion 97 Nature - - 
China 1986369 Zavolzhye Antarctica 1 Sport Skiing 294958 - - 
Russia 5020979 Colorado Antarctica 1 Sport Climb 513030 - - 
Belarus 3338759 Odessa Oceania 1 Excursion 81 Art - - 
Germany 5650387 Humburg Antarctica 0 Beach Winter 8 24 315 
China 5055328 Zavolzhye NorthAmerica 0 Sport Surfing 675733 - - 
Belarus 455974 Belgorod Oceania 0 Beach Autumn 22 15 365 
Belarus 7929082 Humburg NorthAmerica 1 Beach Spring -1 14 307 
China 4476719 Seul Europe 1 Sport Surfing 709229 - - 
Bulgary 4965098 Minsk Antarctica 0 Excursion 55 History - - 
Australia 9478657 Sochi NorthAmerica 1 Beach Spring 36 28 303 
Britain 6616772 London SouthAmerica 1 Sport Climb 313124 - - 
Australia 965655 Zavolzhye SouthAmerica 0 Beach Winter 33 23 113 
