Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Bulgary 3309815 Seul Antarctica 0 Beach Spring 35 20 426 
Bulgary 6949156 Chelyabinsk Oceania 1 Sport Skiing 64766 - - 
Belarus 6450936 Zavolzhye Oceania 1 Beach Summer 21 12 181 
Bulgary 7177736 Honkong SouthAmerica 0 Sport Surfing 239551 - - 
Germany 1967863 Chelyabinsk Antarctica 0 Excursion 76 History - - 
Japan 3598873 Minsk Oceania 0 Sport Skiing 8097 - - 
Georgia 4366676 Odessa NorthAmerica 0 Sport Surfing 475981 - - 
Bulgary 9865187 Odessa Asia 0 Sport Surfing 827608 - - 
USA 3132992 Colorado NorthAmerica 1 Sport Surfing 11629 - - 
Australia 8416068 Seul Oceania 0 Excursion 94 History - - 
Germany 1759847 Belgorod Asia 1 Sport Climb 762827 - - 
Germany 2576652 Belgorod Oceania 0 Excursion 43 Nature - - 
Britain 4597796 Humburg Antarctica 0 Excursion 99 Nature - - 
Japan 5471908 Odessa SouthAmerica 0 Sport Surfing 590745 - - 
Belarus 147328 Belgorod Africa 0 Sport Surfing 871474 - - 
Belarus 9164844 Sochi NorthAmerica 0 Beach Autumn 30 0 612 
Britain 2009821 London NorthAmerica 1 Beach Winter -2 21 76 
USA 9497326 Belgorod SouthAmerica 0 Sport Surfing 874282 - - 
Belarus 2504293 Zavolzhye Europe 1 Excursion 62 Nature - - 
Ukraine 5423457 Minsk SouthAmerica 1 Sport Skiing 376639 - - 
USA 7407682 Sochi SouthAmerica 0 Excursion 35 Art - - 
Georgia 617172 Sochi Africa 0 Excursion 32 Art - - 
USA 2308316 Odessa Europe 0 Excursion 14 Nature - - 
Russia 5050216 Chelyabinsk Oceania 1 Excursion 27 Art - - 
USA 6862213 Minsk SouthAmerica 1 Excursion 45 Art - - 
China 3993723 London Antarctica 0 Excursion 62 Art - - 
Australia 2399915 Zavolzhye Europe 0 Sport Surfing 568270 - - 
China 7267685 Sochi Oceania 1 Excursion 16 Nature - - 
Georgia 8710658 Minsk Asia 0 Excursion 50 Art - - 
USA 9681888 Humburg NorthAmerica 1 Excursion 62 Nature - - 
Bulgary 3347750 Seul NorthAmerica 0 Excursion 83 Art - - 
Japan 3581039 Colorado Europe 1 Sport Skiing 974907 - - 
Japan 6573576 Honkong SouthAmerica 1 Beach Spring 30 3 226 
Germany 2334452 London Antarctica 0 Excursion 81 Nature - - 
Bulgary 3304484 Seul Asia 0 Sport Climb 193923 - - 
Russia 9989323 Belgorod Africa 1 Sport Climb 94724 - - 
USA 8237353 Moscow Asia 0 Excursion 46 Nature - - 
Ukraine 6883199 Honkong Oceania 0 Excursion 12 Nature - - 
USA 8352083 Seul NorthAmerica 0 Excursion 78 Art - - 
Japan 7829770 Humburg SouthAmerica 0 Beach Summer -25 6 71 
Britain 6615685 Zavolzhye Oceania 1 Excursion 84 Nature - - 
Belarus 7360887 London Asia 0 Beach Winter 1 9 57 
Germany 150701 Colorado Europe 1 Excursion 96 History - - 
Australia 7463223 Zavolzhye Europe 0 Beach Autumn -10 16 32 
Belarus 8520678 Odessa Asia 0 Sport Skiing 649513 - - 
Georgia 6602624 Honkong Europe 0 Beach Winter -6 28 641 
Russia 9220190 Sochi Africa 1 Beach Winter 19 14 259 
Ukraine 7433548 Belgorod Asia 1 Sport Surfing 794621 - - 
Bulgary 1790664 Chelyabinsk SouthAmerica 0 Excursion 71 Nature - - 
Australia 465253 Sochi Antarctica 0 Sport Surfing 997127 - - 
USA 4574793 Chelyabinsk SouthAmerica 0 Sport Climb 382941 - - 
Russia 4897965 Moscow NorthAmerica 1 Sport Surfing 685050 - - 
Ukraine 1654779 Humburg Africa 1 Sport Climb 292936 - - 
Belarus 9160231 Chelyabinsk NorthAmerica 0 Beach Summer 27 2 224 
USA 1594848 Zavolzhye NorthAmerica 0 Excursion 66 Art - - 
Georgia 8779971 Moscow Oceania 1 Sport Climb 525231 - - 
Ukraine 6286938 Seul Antarctica 1 Beach Autumn 14 20 406 
Australia 1330776 Honkong NorthAmerica 1 Excursion 47 Nature - - 
Bulgary 6921579 Colorado Asia 0 Beach Autumn 40 7 97 
Belarus 564010 Zavolzhye Africa 1 Beach Spring -13 29 454 
Georgia 967360 Seul Europe 1 Excursion 6 Nature - - 
Ukraine 3630278 Honkong Antarctica 1 Beach Summer 31 11 371 
USA 9446368 Humburg SouthAmerica 1 Excursion 31 History - - 
Russia 1356417 Honkong NorthAmerica 1 Excursion 91 Art - - 
USA 2525898 London Africa 0 Sport Skiing 856229 - - 
Russia 7211864 Chelyabinsk Antarctica 0 Excursion 15 History - - 
USA 9360288 Honkong Oceania 1 Sport Surfing 97390 - - 
Japan 7370812 London Asia 1 Excursion 57 Art - - 
Ukraine 6707069 Honkong SouthAmerica 0 Sport Surfing 796803 - - 
Germany 6616897 Humburg Asia 0 Excursion 99 Nature - - 
USA 620940 Humburg Oceania 1 Excursion 59 Art - - 
Russia 5862736 London Africa 1 Beach Autumn 36 16 303 
Australia 4907353 Sochi Asia 0 Sport Surfing 396015 - - 
Australia 8945433 Colorado Asia 1 Sport Climb 834715 - - 
Britain 6824387 Chelyabinsk Oceania 0 Sport Climb 338781 - - 
Russia 2670282 Minsk Asia 1 Excursion 27 Nature - - 
Ukraine 1741904 Minsk SouthAmerica 1 Sport Surfing 394293 - - 
Russia 4260625 Minsk NorthAmerica 1 Excursion 77 Nature - - 
Japan 6436832 Humburg Antarctica 0 Excursion 31 Art - - 
Germany 1687211 Sochi Antarctica 1 Sport Surfing 175224 - - 
Japan 8071408 Chelyabinsk Europe 0 Sport Surfing 174845 - - 
China 1633745 Colorado Asia 1 Beach Summer 18 11 407 
Britain 3876078 London NorthAmerica 1 Excursion 96 Nature - - 
Ukraine 9314855 Chelyabinsk Antarctica 1 Excursion 20 Nature - - 
Georgia 2731984 Odessa Asia 0 Sport Surfing 575095 - - 
China 3547647 Minsk Asia 1 Sport Surfing 378395 - - 
Germany 7360082 Moscow Asia 1 Sport Surfing 916112 - - 
Bulgary 3384357 Colorado Asia 1 Sport Climb 353238 - - 
Britain 698552 Chelyabinsk Antarctica 1 Beach Spring -26 30 294 
Belarus 5591130 Moscow Oceania 1 Beach Winter 34 5 174 
Japan 3061691 Sochi Antarctica 0 Excursion 78 Art - - 
Germany 2277049 Sochi Oceania 1 Beach Spring -16 14 90 
Russia 3049922 Seul NorthAmerica 0 Sport Surfing 581148 - - 
Belarus 644807 Sochi Oceania 0 Excursion 70 Art - - 
Belarus 6387551 Minsk Oceania 1 Sport Climb 942874 - - 
Ukraine 9652694 Moscow SouthAmerica 1 Beach Spring -6 8 581 
Germany 4924650 Belgorod SouthAmerica 1 Excursion 79 History - - 
Ukraine 5947146 Humburg Europe 1 Beach Summer -25 11 681 
Australia 3400180 Zavolzhye Europe 1 Beach Winter -29 9 640 
Georgia 6701434 Humburg NorthAmerica 0 Beach Autumn 2 17 462 
Germany 1994460 Chelyabinsk Europe 1 Sport Skiing 840681 - - 
Belarus 8094727 Odessa Antarctica 1 Beach Spring 21 23 32 
Bulgary 4741571 Sochi SouthAmerica 1 Sport Skiing 574058 - - 
Japan 7978734 Belgorod Europe 1 Sport Surfing 418676 - - 
Australia 2775761 Chelyabinsk SouthAmerica 0 Sport Climb 994981 - - 
Belarus 2787175 Moscow NorthAmerica 1 Excursion 88 Art - - 
China 2996056 Humburg Africa 0 Excursion 57 Nature - - 
USA 9555564 Seul Asia 0 Beach Winter -29 2 236 
Japan 6275442 London Oceania 1 Sport Skiing 944414 - - 
Bulgary 6472822 London SouthAmerica 0 Sport Climb 249783 - - 
Belarus 4649635 London Africa 1 Sport Surfing 30128 - - 
Australia 7626255 Sochi Africa 1 Excursion 58 History - - 
Australia 27672 Seul NorthAmerica 0 Beach Autumn -2 28 593 
Bulgary 2519812 Colorado Antarctica 0 Excursion 10 Art - - 
Russia 116980 Humburg Africa 1 Beach Autumn 1 1 294 
Britain 1803538 Zavolzhye NorthAmerica 0 Excursion 39 Art - - 
Georgia 3535109 Odessa Europe 1 Excursion 98 Art - - 
Georgia 4680872 Sochi NorthAmerica 1 Excursion 46 Nature - - 
USA 4505515 London Antarctica 1 Excursion 19 Nature - - 
Russia 8735976 Seul Asia 1 Excursion 33 History - - 
Russia 2401145 Minsk Oceania 0 Sport Skiing 292299 - - 
Japan 5092467 Honkong Africa 0 Excursion 18 Art - - 
Bulgary 5152551 Sochi SouthAmerica 0 Sport Skiing 94002 - - 
Ukraine 6362780 Sochi Antarctica 0 Beach Autumn 13 30 409 
USA 4087954 Seul Asia 1 Beach Winter -2 18 368 
Britain 963466 Honkong Europe 1 Excursion 89 History - - 
Ukraine 5465216 Sochi Africa 0 Sport Skiing 459986 - - 
Georgia 8815770 Zavolzhye SouthAmerica 0 Excursion 42 History - - 
Britain 7088169 Minsk Antarctica 1 Sport Surfing 299710 - - 
USA 1354264 Zavolzhye Oceania 1 Sport Climb 450242 - - 
Russia 2046282 Colorado NorthAmerica 0 Beach Autumn 34 16 104 
Ukraine 9976381 Minsk Asia 0 Beach Autumn 1 4 511 
Belarus 7782463 Seul NorthAmerica 0 Sport Skiing 68973 - - 
USA 628453 Colorado Antarctica 0 Sport Surfing 919992 - - 
China 2119712 Minsk Africa 0 Sport Surfing 411304 - - 
Britain 2328713 Colorado NorthAmerica 0 Sport Skiing 725705 - - 
Ukraine 989931 Odessa Oceania 0 Excursion 77 Art - - 
Bulgary 3469617 Moscow Asia 1 Sport Climb 855570 - - 
Belarus 9345827 Sochi Antarctica 1 Beach Autumn 5 26 194 
Bulgary 5855109 Chelyabinsk Europe 1 Excursion 16 History - - 
Georgia 5860302 Minsk Asia 1 Excursion 82 History - - 
China 3684921 Odessa Antarctica 1 Sport Climb 807966 - - 
Bulgary 3049826 London Europe 1 Excursion 92 Art - - 
Ukraine 5917754 London Africa 0 Excursion 37 Nature - - 
China 8908017 London NorthAmerica 0 Beach Summer 39 4 569 
Belarus 9980234 Humburg Antarctica 1 Sport Surfing 799436 - - 
Germany 1705354 London NorthAmerica 1 Sport Climb 553010 - - 
Australia 9827079 Minsk Asia 1 Sport Surfing 19561 - - 
Germany 4148219 Sochi Oceania 0 Excursion 59 Art - - 
Bulgary 3869739 Chelyabinsk NorthAmerica 0 Excursion 47 Nature - - 
Bulgary 9720220 Sochi Asia 1 Sport Skiing 684074 - - 
Bulgary 8032447 Odessa Oceania 1 Beach Summer 24 25 519 
China 7432672 Seul Africa 1 Beach Spring 35 30 198 
Germany 6820386 Sochi Antarctica 0 Beach Summer -21 13 460 
Bulgary 8806259 Honkong Europe 0 Beach Summer 23 20 77 
Germany 2203777 Seul Africa 1 Beach Summer 27 1 380 
Britain 7268794 Belgorod NorthAmerica 1 Beach Summer -19 3 64 
Germany 620635 Chelyabinsk Oceania 1 Excursion 44 Nature - - 
Russia 4467435 Belgorod Africa 0 Beach Winter 10 4 709 
Britain 9849752 Chelyabinsk Antarctica 1 Beach Winter -20 2 366 
USA 8580511 Belgorod Antarctica 1 Beach Summer -7 23 203 
Belarus 34732 Odessa Africa 1 Beach Spring 21 1 538 
Bulgary 4731870 London Africa 0 Sport Surfing 889383 - - 
Ukraine 5180840 Minsk NorthAmerica 0 Beach Summer 4 10 713 
Bulgary 5844900 Zavolzhye Europe 0 Beach Spring 24 2 439 
Japan 8204918 Zavolzhye Antarctica 1 Sport Climb 222422 - - 
Georgia 7726900 Humburg NorthAmerica 1 Sport Skiing 262795 - - 
Georgia 8955323 Minsk Africa 0 Beach Winter -18 14 305 
Australia 4244054 Sochi Antarctica 0 Excursion 47 Art - - 
Germany 353184 Belgorod Antarctica 1 Sport Skiing 871826 - - 
Germany 4095448 Seul Oceania 1 Beach Autumn 26 29 47 
Australia 7661127 Colorado Europe 0 Beach Autumn 31 29 366 
Russia 2559908 Humburg Europe 0 Beach Summer -18 25 525 
Russia 7856613 Sochi Oceania 0 Excursion 75 History - - 
Japan 5348096 Honkong NorthAmerica 1 Beach Winter -25 27 655 
Belarus 5075041 Belgorod Africa 0 Beach Spring 18 18 178 
Ukraine 6585975 Colorado Antarctica 0 Excursion 93 Art - - 
China 6329752 Seul Europe 1 Beach Autumn 14 30 144 
Belarus 2402765 Minsk Africa 1 Excursion 8 Art - - 
Britain 6469030 Chelyabinsk SouthAmerica 0 Excursion 7 History - - 
Belarus 5008973 Humburg Asia 0 Excursion 47 Nature - - 
Ukraine 2884902 Colorado NorthAmerica 1 Beach Summer -10 5 608 
China 8905944 Belgorod SouthAmerica 0 Sport Climb 325525 - - 
Australia 112249 Humburg Oceania 0 Excursion 34 Art - - 
Belarus 6976818 London SouthAmerica 1 Excursion 55 Nature - - 
Belarus 9063827 Seul SouthAmerica 1 Sport Climb 4649 - - 
Australia 6987587 Sochi Africa 0 Sport Surfing 513394 - - 
Australia 6917743 Zavolzhye Antarctica 0 Sport Surfing 697329 - - 
Russia 4802539 Odessa NorthAmerica 1 Sport Climb 472326 - - 
Germany 7634941 Honkong Europe 1 Beach Autumn 22 24 221 
Australia 3279110 Seul SouthAmerica 1 Beach Spring -14 4 560 
Belarus 1120526 Humburg Africa 1 Sport Surfing 15440 - - 
Bulgary 7567904 Odessa NorthAmerica 0 Sport Skiing 428783 - - 
Germany 2229404 Moscow Africa 0 Excursion 28 Art - - 
Bulgary 2335158 Zavolzhye Antarctica 1 Sport Skiing 182460 - - 
Russia 1406951 Moscow Oceania 1 Excursion 66 Art - - 
Australia 6297715 Seul Antarctica 0 Excursion 5 History - - 
Britain 7668024 Seul Europe 0 Excursion 69 Art - - 
Germany 1662724 Moscow Oceania 1 Beach Spring 25 7 302 
Japan 6981646 Honkong SouthAmerica 1 Excursion 7 History - - 
Georgia 980412 Belgorod Oceania 1 Beach Autumn 35 19 642 
Japan 7701770 Honkong NorthAmerica 0 Sport Skiing 721521 - - 
Japan 8240191 Belgorod SouthAmerica 0 Excursion 48 Nature - - 
Belarus 7790621 Belgorod Oceania 0 Beach Winter -1 12 230 
Australia 7690718 Colorado NorthAmerica 0 Sport Surfing 823557 - - 
Germany 7063896 Minsk Asia 1 Sport Skiing 546810 - - 
Russia 6284825 Colorado Africa 1 Beach Summer 32 23 549 
Japan 2952661 London Oceania 0 Sport Climb 866948 - - 
Ukraine 5138207 Chelyabinsk Africa 0 Sport Climb 234469 - - 
Georgia 7645575 Seul Antarctica 0 Excursion 59 Art - - 
Japan 3793647 Belgorod SouthAmerica 1 Sport Climb 513049 - - 
Britain 5822696 Minsk NorthAmerica 1 Sport Surfing 74188 - - 
Britain 7045972 Sochi SouthAmerica 1 Beach Spring 29 14 644 
China 1991829 Belgorod NorthAmerica 0 Sport Skiing 913053 - - 
Britain 7240557 Zavolzhye Oceania 1 Sport Surfing 62726 - - 
Australia 2794560 Belgorod Europe 1 Beach Spring 13 5 282 
China 4958941 Belgorod Antarctica 1 Beach Spring -7 26 24 
Germany 108957 Zavolzhye SouthAmerica 0 Beach Summer -10 11 526 
Japan 8384575 London Europe 1 Beach Spring 31 3 458 
Bulgary 1207147 Moscow Asia 0 Excursion 61 Art - - 
Australia 9839381 London SouthAmerica 0 Excursion 2 History - - 
Belarus 2637871 Honkong NorthAmerica 0 Excursion 73 Art - - 
Australia 5924214 Odessa Africa 0 Excursion 36 Art - - 
Ukraine 3170432 Odessa SouthAmerica 0 Beach Autumn 8 27 297 
USA 4693703 Moscow SouthAmerica 0 Excursion 71 Nature - - 
Australia 9659395 Sochi Asia 1 Beach Winter -11 20 65 
China 179458 Belgorod Europe 1 Excursion 5 Nature - - 
Belarus 766156 Chelyabinsk Africa 1 Beach Autumn -9 25 250 
Georgia 7950757 Chelyabinsk Europe 0 Sport Climb 340983 - - 
China 6546430 Honkong Asia 1 Beach Summer 13 24 127 
Germany 1785979 Seul NorthAmerica 0 Beach Winter 25 17 68 
Belarus 9863794 London NorthAmerica 0 Excursion 64 Art - - 
Georgia 6219941 Zavolzhye SouthAmerica 1 Sport Surfing 408157 - - 
Russia 1919058 Seul Europe 0 Sport Climb 885811 - - 
Ukraine 7772759 Colorado Oceania 1 Sport Climb 991819 - - 
Belarus 5255767 Honkong Oceania 1 Excursion 53 Art - - 
Georgia 2902220 Sochi NorthAmerica 0 Sport Climb 644711 - - 
Georgia 9597856 Belgorod Asia 0 Sport Climb 15972 - - 
Ukraine 503086 Odessa Oceania 1 Excursion 15 Art - - 
Bulgary 1890257 Chelyabinsk Oceania 0 Sport Skiing 772285 - - 
Germany 7038116 Chelyabinsk Europe 0 Beach Autumn 22 21 511 
Ukraine 3912134 Honkong NorthAmerica 0 Sport Skiing 589865 - - 
Belarus 7108742 Honkong Europe 0 Sport Surfing 643339 - - 
Ukraine 5125720 Belgorod Asia 0 Beach Spring 9 10 280 
Germany 4783503 Belgorod Europe 1 Beach Summer -25 27 389 
Belarus 6797861 Odessa Oceania 0 Sport Climb 200283 - - 
China 5960746 Sochi Antarctica 1 Excursion 42 History - - 
Australia 5542477 Minsk Europe 0 Excursion 79 History - - 
Japan 9995299 Moscow Europe 0 Beach Summer 5 1 77 
USA 2552124 Seul Africa 0 Beach Winter 12 23 601 
Britain 3990935 Honkong Africa 1 Sport Skiing 36899 - - 
Australia 8133792 London NorthAmerica 1 Sport Climb 690702 - - 
Ukraine 845338 Moscow Africa 1 Sport Skiing 498530 - - 
Australia 5880843 Honkong Oceania 0 Excursion 30 Nature - - 
USA 3640043 Sochi SouthAmerica 0 Excursion 59 Nature - - 
Bulgary 4867862 London NorthAmerica 1 Beach Spring 6 19 116 
Australia 2490574 Honkong NorthAmerica 0 Excursion 29 History - - 
Bulgary 5508825 Seul Europe 0 Sport Climb 599363 - - 
Belarus 9599006 Zavolzhye Europe 0 Excursion 56 History - - 
Georgia 7000998 London SouthAmerica 0 Beach Summer 14 26 653 
Bulgary 1241299 Minsk Oceania 0 Sport Surfing 373241 - - 
Japan 8885701 Seul Antarctica 1 Sport Climb 334892 - - 
Britain 7842613 Honkong Antarctica 1 Beach Spring 10 11 206 
Ukraine 8239157 Honkong SouthAmerica 0 Sport Climb 983563 - - 
Bulgary 7163138 Sochi Antarctica 0 Sport Skiing 883831 - - 
Germany 9532012 Minsk Oceania 1 Sport Skiing 398117 - - 
Georgia 2020449 Seul Antarctica 1 Excursion 31 Art - - 
Australia 7889056 Sochi SouthAmerica 1 Beach Winter 8 17 478 
Britain 7827821 London Oceania 0 Beach Spring 13 19 225 
Germany 3231329 Chelyabinsk Europe 1 Sport Climb 75326 - - 
Bulgary 2111837 Belgorod NorthAmerica 0 Beach Summer 1 18 555 
Bulgary 8229761 Zavolzhye Antarctica 0 Sport Climb 349252 - - 
Georgia 2280940 Humburg Oceania 0 Sport Climb 963309 - - 
Belarus 9301768 Moscow NorthAmerica 1 Excursion 18 History - - 
Britain 2040649 Moscow Oceania 1 Sport Surfing 896061 - - 
Georgia 2110019 Honkong Antarctica 1 Beach Autumn 20 19 671 
Bulgary 7561584 Moscow Oceania 1 Beach Summer 31 10 324 
Australia 5871563 Minsk Antarctica 1 Beach Autumn -9 24 122 
Russia 4783633 Odessa Africa 1 Beach Summer -10 16 112 
USA 6115195 Belgorod Oceania 0 Beach Autumn 28 19 445 
Ukraine 9575263 Humburg Africa 0 Excursion 13 History - - 
USA 151411 Honkong Oceania 0 Beach Spring 15 13 654 
China 6421850 Chelyabinsk NorthAmerica 1 Excursion 75 Art - - 
Japan 2359133 Colorado Oceania 0 Beach Autumn 20 5 134 
USA 7016670 Sochi Asia 1 Beach Summer 17 7 528 
Ukraine 9218456 Odessa Europe 1 Excursion 28 History - - 
USA 1662738 Honkong SouthAmerica 0 Excursion 85 History - - 
USA 4794216 Zavolzhye NorthAmerica 0 Excursion 60 Nature - - 
Bulgary 8506363 Zavolzhye SouthAmerica 1 Excursion 24 Nature - - 
China 2022645 Colorado Asia 1 Excursion 86 Art - - 
Georgia 2167040 Humburg Europe 0 Sport Skiing 262100 - - 
Germany 4867289 Humburg Europe 0 Sport Climb 787183 - - 
China 451114 Colorado SouthAmerica 1 Beach Spring -20 16 358 
Belarus 160920 Belgorod Asia 1 Beach Summer -8 8 548 
Japan 1950747 Seul Africa 1 Beach Winter -20 19 145 
Belarus 9853152 Odessa Oceania 1 Beach Autumn 17 21 382 
Germany 7555406 Sochi Antarctica 1 Sport Skiing 997673 - - 
Ukraine 3985754 Sochi SouthAmerica 0 Beach Spring 30 16 329 
Britain 5038633 Seul Oceania 0 Sport Climb 691468 - - 
Ukraine 9669054 Sochi Oceania 1 Excursion 1 Art - - 
Belarus 7687144 Odessa SouthAmerica 0 Sport Surfing 766934 - - 
Russia 1005139 Sochi Oceania 1 Excursion 63 History - - 
Germany 8148150 Belgorod Antarctica 1 Beach Spring -14 10 118 
China 7465449 Colorado Oceania 1 Sport Climb 671298 - - 
USA 2830328 Seul Oceania 1 Beach Summer -6 6 451 
Japan 7088179 Colorado Europe 1 Sport Surfing 746443 - - 
China 9989314 Honkong SouthAmerica 1 Beach Summer 20 0 64 
Australia 2708637 Odessa SouthAmerica 1 Beach Summer -8 13 18 
Germany 5164915 Seul Africa 0 Sport Climb 531311 - - 
USA 5470028 Odessa Antarctica 1 Beach Summer -18 28 176 
Ukraine 9926216 Colorado SouthAmerica 1 Beach Spring 2 12 266 
China 1048666 Zavolzhye Africa 1 Excursion 42 Art - - 
Georgia 8183039 Honkong Antarctica 0 Sport Skiing 192895 - - 
Britain 390346 London Asia 1 Beach Spring -26 24 625 
Japan 2861763 Belgorod Antarctica 0 Excursion 74 History - - 
Bulgary 3269065 Seul NorthAmerica 1 Sport Skiing 936725 - - 
Germany 3992728 Humburg Africa 1 Excursion 54 Art - - 
Russia 4947938 Minsk Europe 1 Sport Climb 514059 - - 
Bulgary 8580766 Honkong Oceania 1 Sport Surfing 539932 - - 
Belarus 6403948 Odessa Asia 1 Beach Spring -22 15 361 
Japan 9559680 Chelyabinsk Antarctica 0 Beach Autumn 27 25 308 
USA 8586909 Honkong Oceania 0 Beach Winter 0 9 68 
Germany 4821489 Colorado SouthAmerica 1 Sport Climb 499384 - - 
China 3696627 Honkong Africa 0 Excursion 28 Nature - - 
Germany 1046570 Seul Africa 0 Beach Summer 20 24 15 
Japan 7957168 Sochi Europe 1 Excursion 97 History - - 
Germany 9243119 London Antarctica 1 Excursion 64 Nature - - 
USA 5747169 Honkong SouthAmerica 1 Excursion 34 History - - 
Germany 4700307 Sochi Asia 0 Beach Summer 34 16 189 
Ukraine 7453463 Minsk Antarctica 1 Excursion 6 Art - - 
Ukraine 1658835 Moscow NorthAmerica 1 Beach Summer 4 19 494 
Ukraine 6952473 Moscow Asia 1 Sport Climb 257757 - - 
Bulgary 5454276 Belgorod SouthAmerica 1 Excursion 84 Art - - 
Japan 996579 Belgorod NorthAmerica 0 Excursion 31 Nature - - 
Britain 5260970 Sochi NorthAmerica 0 Beach Spring 27 9 237 
Russia 402544 Sochi SouthAmerica 0 Beach Autumn 2 15 562 
Belarus 3977684 Humburg SouthAmerica 0 Sport Skiing 577981 - - 
Ukraine 9940966 Sochi Antarctica 0 Beach Autumn -13 29 668 
China 6352545 Minsk Oceania 1 Sport Climb 861716 - - 
Japan 3520912 Colorado NorthAmerica 0 Beach Spring 29 11 700 
Georgia 8609518 London Antarctica 0 Beach Winter 24 18 444 
Georgia 5137628 Humburg Europe 0 Excursion 50 Art - - 
Belarus 895325 Odessa SouthAmerica 1 Sport Skiing 598248 - - 
China 7028340 Belgorod Oceania 1 Beach Spring 4 25 654 
Germany 4163625 Seul Oceania 0 Sport Skiing 309189 - - 
Belarus 6427920 Minsk Asia 1 Excursion 46 Art - - 
Germany 4938181 Zavolzhye Africa 1 Excursion 10 Art - - 
Bulgary 4641194 Moscow Europe 0 Beach Winter 4 29 251 
Bulgary 8597488 Belgorod Asia 1 Excursion 27 Nature - - 
Belarus 9874438 Zavolzhye Oceania 0 Excursion 44 Nature - - 
USA 9467479 Minsk Antarctica 1 Beach Spring 37 3 236 
Russia 9270286 Minsk SouthAmerica 0 Sport Skiing 773702 - - 
Japan 6916161 Seul Asia 1 Excursion 81 Nature - - 
Bulgary 3918275 Seul Africa 0 Sport Surfing 206496 - - 
Belarus 8800796 Belgorod Antarctica 0 Beach Spring 28 30 436 
Belarus 365461 Sochi Africa 1 Excursion 79 Art - - 
Australia 3923292 Seul Antarctica 1 Sport Surfing 366859 - - 
Ukraine 94723 Colorado Asia 1 Sport Surfing 780235 - - 
Bulgary 8661575 Zavolzhye Europe 0 Excursion 79 Nature - - 
Belarus 6890189 Colorado Antarctica 1 Beach Spring -19 20 99 
China 3639074 London Oceania 1 Sport Climb 752014 - - 
Britain 2946606 London Oceania 0 Excursion 43 Nature - - 
Belarus 1118901 Sochi Europe 0 Beach Spring -17 7 505 
Britain 7063029 Minsk SouthAmerica 0 Beach Autumn -24 1 435 
USA 3887621 Sochi Oceania 1 Sport Skiing 740559 - - 
Bulgary 9140216 Zavolzhye Asia 0 Beach Winter 21 25 170 
Japan 6720041 Minsk Oceania 0 Beach Autumn -29 6 472 
Germany 128672 Chelyabinsk Oceania 0 Beach Spring -15 9 643 
Germany 633347 London Oceania 1 Beach Autumn 27 15 19 
Georgia 1318345 Belgorod Africa 0 Excursion 71 Nature - - 
Bulgary 7135297 Moscow Europe 1 Sport Surfing 389472 - - 
Bulgary 5169532 Zavolzhye SouthAmerica 0 Sport Surfing 827345 - - 
USA 563544 Moscow Antarctica 1 Sport Surfing 749739 - - 
Germany 1560146 Seul Africa 1 Beach Spring 8 28 528 
Ukraine 8554041 Honkong Antarctica 0 Beach Winter 20 27 278 
Belarus 5055116 Seul SouthAmerica 0 Sport Skiing 59115 - - 
Australia 119191 Zavolzhye Asia 1 Sport Climb 285142 - - 
Georgia 4191105 Minsk SouthAmerica 1 Excursion 59 Art - - 
USA 8278447 Odessa Antarctica 1 Sport Skiing 695328 - - 
Britain 278473 Belgorod Africa 1 Excursion 28 Art - - 
Russia 4431416 Odessa Europe 0 Excursion 66 History - - 
Belarus 3631044 Colorado NorthAmerica 1 Beach Summer 14 3 168 
Georgia 9533871 Zavolzhye Europe 1 Beach Spring -10 20 394 
Britain 1517314 Moscow Africa 0 Excursion 33 Nature - - 
Ukraine 2946945 Seul Antarctica 0 Sport Skiing 855278 - - 
Japan 6654525 Seul SouthAmerica 1 Sport Surfing 215829 - - 
Ukraine 8661172 Minsk Antarctica 0 Excursion 15 Art - - 
Bulgary 5641693 Belgorod NorthAmerica 0 Excursion 61 Nature - - 
Britain 4884510 Belgorod SouthAmerica 0 Beach Summer -8 30 258 
USA 2038250 Zavolzhye Antarctica 0 Beach Spring 6 26 652 
Japan 2962643 Chelyabinsk Antarctica 0 Sport Surfing 915571 - - 
Japan 1286763 Belgorod Europe 1 Excursion 77 History - - 
Bulgary 9580403 Colorado NorthAmerica 0 Excursion 38 Nature - - 
Japan 1119693 Moscow NorthAmerica 0 Beach Spring -10 27 255 
China 2855650 London SouthAmerica 0 Excursion 77 Art - - 
Bulgary 6894855 Colorado Antarctica 0 Beach Spring 1 29 496 
China 9588547 Seul Antarctica 0 Beach Autumn -5 22 521 
Britain 9527911 Seul Africa 1 Beach Winter -15 17 185 
China 4080680 Zavolzhye SouthAmerica 1 Beach Summer 38 3 552 
Russia 147539 Humburg SouthAmerica 0 Sport Climb 722368 - - 
Ukraine 9241317 Seul Africa 0 Excursion 100 Nature - - 
Bulgary 6660252 London Oceania 1 Beach Spring 27 19 49 
Japan 9514363 Odessa Europe 1 Excursion 23 Art - - 
China 8111810 Zavolzhye NorthAmerica 1 Beach Winter 37 25 611 
USA 2248709 Zavolzhye NorthAmerica 0 Beach Autumn -22 1 49 
Russia 6232986 Honkong Europe 1 Sport Skiing 722396 - - 
USA 1597931 Seul NorthAmerica 0 Excursion 96 Art - - 
