Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Georgia 8197439 Honkong South_America 1 Sport Climb 594346 - - 
Japan 876279 Odessa Antarctica 1 Sport Climb 479549 - - 
Germany 8862779 Moscow North_America 0 Excursion 65 Nature - - 
Russia 9286516 Humburg Africa 0 Excursion 71 History - - 
Britain 8235668 Belgorod Europe 0 Sport Climb 383947 - - 
Ukraine 9191842 Humburg Europe 1 Excursion 71 History - - 
Ukraine 5393082 Honkong Oceania 1 Excursion 48 Art - - 
Australia 96267 Moscow Europe 1 Beach Summer 2 3 48 
Japan 5450649 Colorado Oceania 0 Excursion 86 Art - - 
Belarus 2670847 London Europe 1 Excursion 76 History - - 
Japan 2829932 Belgorod North_America 1 Beach Autumn -15 13 530 
Australia 1894864 Chelyabinsk South_America 0 Beach Spring 28 4 321 
Georgia 6359608 Humburg North_America 0 Sport Surfing 167633 - - 
USA 9640972 Odessa Europe 0 Excursion 1 Nature - - 
Belarus 4900125 Minsk North_America 1 Beach Winter 12 6 342 
Ukraine 2792558 Humburg Oceania 1 Sport Skiing 825780 - - 
Georgia 1760893 Odessa Antarctica 0 Beach Spring 10 21 358 
Britain 5460428 Chelyabinsk Africa 1 Beach Spring -13 20 453 
Japan 5186299 Chelyabinsk Europe 0 Beach Winter 37 13 126 
Australia 501832 Moscow Oceania 0 Excursion 41 Nature - - 
Australia 7081743 Humburg Europe 1 Beach Spring -25 24 493 
Belarus 3113282 London Africa 1 Beach Winter 2 17 409 
Belarus 1998072 Zavolzhye Oceania 0 Excursion 91 History - - 
Australia 4732403 London Oceania 1 Sport Climb 630779 - - 
USA 9518454 Moscow Europe 1 Sport Skiing 968518 - - 
Australia 9717053 Seul Asia 1 Excursion 27 History - - 
Australia 8380238 London Europe 1 Beach Winter -18 7 356 
Japan 2647007 Colorado South_America 0 Beach Summer 10 4 447 
China 3840034 Minsk South_America 0 Beach Summer 33 12 391 
Georgia 7044988 Colorado Antarctica 1 Excursion 69 History - - 
Germany 8347882 Chelyabinsk Europe 0 Excursion 91 Nature - - 
Belarus 5647189 Moscow South_America 1 Beach Summer -22 11 371 
Russia 3624761 Chelyabinsk Asia 1 Excursion 36 Art - - 
Belarus 4482489 Belgorod Europe 1 Excursion 91 Nature - - 
Germany 4922652 Seul South_America 0 Sport Climb 189463 - - 
Belarus 8580849 Humburg North_America 1 Excursion 17 Nature - - 
Georgia 9214466 Moscow North_America 1 Sport Skiing 517493 - - 
Germany 9046855 Odessa Antarctica 1 Sport Surfing 105537 - - 
Britain 9895533 Colorado Oceania 1 Beach Winter 31 1 384 
USA 7490025 Sochi Europe 1 Beach Spring 14 30 386 
Germany 3790023 Odessa North_America 1 Sport Skiing 882266 - - 
Georgia 3964781 Seul Africa 0 Sport Skiing 182967 - - 
China 2488207 Chelyabinsk Oceania 0 Sport Climb 275887 - - 
USA 2479297 London South_America 0 Beach Autumn -22 25 346 
China 4950095 Moscow Oceania 1 Beach Winter 22 24 598 
Bulgary 1088780 Chelyabinsk Oceania 1 Excursion 67 Nature - - 
Bulgary 6979655 Honkong Antarctica 0 Excursion 82 Art - - 
Belarus 5158661 London Antarctica 1 Beach Summer 7 28 308 
Australia 1483037 Seul Asia 1 Sport Surfing 755361 - - 
Britain 8562493 Zavolzhye Asia 1 Sport Skiing 565648 - - 
Japan 3406422 Colorado North_America 1 Sport Surfing 241659 - - 
Australia 7846180 Belgorod South_America 1 Sport Climb 610734 - - 
Belarus 7713086 Minsk Africa 1 Excursion 75 Nature - - 
Germany 3852685 Moscow Europe 1 Beach Summer -21 1 525 
Georgia 1787232 Minsk Europe 0 Excursion 100 History - - 
Australia 2935158 Minsk Asia 0 Sport Surfing 896429 - - 
Japan 6068046 Seul Asia 0 Beach Winter -10 11 505 
Britain 7000187 Minsk Europe 1 Sport Surfing 49320 - - 
Bulgary 4464848 Seul Europe 0 Sport Climb 491870 - - 
China 6826670 Belgorod Antarctica 1 Excursion 89 Art - - 
Bulgary 3090183 Moscow North_America 0 Sport Surfing 999810 - - 
Bulgary 6222826 Humburg Antarctica 1 Beach Summer 16 10 45 
Britain 3084848 Chelyabinsk Europe 1 Excursion 59 History - - 
Germany 8281137 Sochi South_America 0 Beach Winter 31 24 192 
Georgia 5381828 Odessa Antarctica 1 Excursion 42 Art - - 
Germany 2169467 Humburg South_America 1 Sport Skiing 850479 - - 
Japan 1861062 Humburg Africa 1 Sport Surfing 767985 - - 
Belarus 3663305 Honkong Europe 1 Excursion 57 History - - 
Belarus 408912 Sochi Asia 0 Beach Spring -1 10 678 
Georgia 9620048 Colorado Asia 0 Sport Surfing 148052 - - 
Bulgary 1520620 Honkong South_America 1 Sport Surfing 732120 - - 
USA 7512535 Colorado Europe 0 Beach Spring 38 13 391 
Georgia 2977250 Odessa North_America 0 Excursion 71 Art - - 
USA 2303034 London Europe 0 Sport Surfing 392085 - - 
Australia 2279609 Seul Africa 1 Beach Spring 2 0 212 
Georgia 9241929 Chelyabinsk North_America 1 Beach Autumn -9 12 256 
Australia 4121951 Sochi Africa 1 Sport Climb 604047 - - 
Australia 5510238 Belgorod Antarctica 0 Beach Autumn -10 8 396 
Georgia 1560760 London Oceania 1 Beach Summer -5 21 330 
Australia 3353314 Honkong Africa 0 Sport Skiing 217435 - - 
Japan 6379464 Chelyabinsk Africa 1 Beach Winter 19 8 381 
Australia 9859135 Colorado North_America 1 Excursion 85 History - - 
Bulgary 2179436 Belgorod Europe 0 Beach Summer 27 5 465 
Georgia 9108277 Odessa Africa 1 Sport Skiing 876073 - - 
Britain 3698440 Odessa Oceania 1 Excursion 77 Art - - 
USA 7568646 Minsk Antarctica 0 Beach Winter 8 30 193 
Britain 5718567 Sochi North_America 0 Beach Spring -27 23 461 
China 4282467 Honkong South_America 1 Excursion 99 Art - - 
Germany 9627953 Moscow North_America 0 Beach Autumn 39 2 195 
Germany 4206014 Minsk Europe 1 Beach Winter -16 5 313 
Britain 2706044 Zavolzhye Asia 1 Excursion 41 Art - - 
Australia 6171545 Odessa Asia 0 Sport Climb 92080 - - 
Belarus 2149318 Belgorod Europe 0 Sport Climb 658786 - - 
Bulgary 3401348 Belgorod South_America 1 Excursion 69 History - - 
China 6411784 Seul Africa 1 Beach Summer -27 16 245 
Bulgary 6300458 Zavolzhye Europe 1 Excursion 84 Nature - - 
Bulgary 9413466 Sochi South_America 0 Sport Skiing 699502 - - 
Russia 630465 Seul Antarctica 1 Sport Skiing 952177 - - 
Bulgary 670388 Sochi Africa 1 Excursion 10 Nature - - 
Germany 7037672 Zavolzhye North_America 1 Excursion 43 Nature - - 
USA 4553612 Humburg Asia 0 Beach Winter 8 24 66 
Ukraine 6152551 Sochi Africa 1 Sport Surfing 185562 - - 
Georgia 7692613 Humburg South_America 0 Excursion 54 History - - 
Russia 7574743 London Asia 1 Excursion 15 Nature - - 
USA 4634213 Chelyabinsk Europe 1 Sport Surfing 169024 - - 
China 590658 Humburg North_America 0 Excursion 93 History - - 
Germany 1705182 Moscow South_America 0 Beach Winter -8 0 607 
Georgia 8606432 Seul Europe 0 Beach Spring 21 15 5 
Germany 9688508 Sochi Antarctica 1 Beach Summer 8 2 156 
Belarus 7905785 Sochi Europe 0 Sport Skiing 486501 - - 
Belarus 5816477 Chelyabinsk North_America 0 Sport Climb 352339 - - 
Russia 7772818 Odessa Europe 0 Sport Surfing 701160 - - 
Belarus 5209919 Seul South_America 1 Excursion 83 Nature - - 
Ukraine 7809090 Chelyabinsk Oceania 1 Beach Winter -8 17 458 
Georgia 725618 Honkong Europe 0 Sport Surfing 640530 - - 
Ukraine 2925998 Odessa South_America 0 Excursion 98 Art - - 
China 4586340 Sochi Antarctica 0 Beach Spring 14 19 326 
Bulgary 2921474 Chelyabinsk Asia 0 Sport Skiing 907317 - - 
Bulgary 1564119 Sochi Africa 1 Excursion 26 Art - - 
Ukraine 6259063 Colorado Europe 1 Beach Summer 4 13 202 
China 5352733 Honkong North_America 0 Beach Spring 2 13 362 
China 7237599 Zavolzhye Oceania 0 Excursion 75 Art - - 
Georgia 5724134 Odessa North_America 1 Excursion 22 Art - - 
Belarus 8402108 Seul Oceania 1 Sport Climb 156170 - - 
Germany 7747478 Chelyabinsk Antarctica 0 Excursion 89 History - - 
Japan 8338823 Zavolzhye South_America 1 Excursion 72 Art - - 
Germany 9377153 Sochi South_America 0 Beach Summer 29 3 504 
Japan 7568716 Moscow Europe 0 Excursion 72 Nature - - 
Bulgary 880974 Seul Africa 1 Excursion 15 Nature - - 
Georgia 3594182 Sochi Europe 1 Excursion 73 Nature - - 
Ukraine 6752229 Sochi Europe 1 Beach Summer 29 2 229 
USA 3136166 Colorado South_America 0 Excursion 72 History - - 
Russia 2498752 Sochi South_America 0 Beach Summer 21 14 697 
Britain 9332274 Zavolzhye Oceania 1 Excursion 12 History - - 
USA 481236 Belgorod Oceania 0 Beach Summer 5 27 625 
Britain 2293613 Odessa Asia 0 Excursion 19 History - - 
USA 4162643 Zavolzhye Oceania 0 Excursion 84 History - - 
USA 2885524 Honkong Africa 0 Beach Winter 9 25 674 
Germany 1701586 Colorado North_America 1 Excursion 77 Art - - 
Ukraine 6574950 Zavolzhye Antarctica 1 Beach Winter 28 12 332 
Georgia 3549992 Colorado Antarctica 0 Sport Climb 281166 - - 
Japan 867989 Zavolzhye North_America 1 Sport Surfing 205269 - - 
Belarus 1297005 Zavolzhye Oceania 1 Sport Climb 206839 - - 
Australia 5866917 Belgorod Oceania 1 Sport Surfing 65286 - - 
Georgia 676049 Zavolzhye Africa 0 Sport Skiing 617169 - - 
USA 1525828 Zavolzhye Oceania 0 Sport Surfing 558405 - - 
Britain 5142058 Chelyabinsk Antarctica 1 Beach Winter 32 4 212 
Belarus 8627293 Zavolzhye Africa 0 Excursion 74 History - - 
Russia 3946182 Honkong Europe 0 Beach Winter 30 28 436 
Australia 3902074 Belgorod Europe 0 Sport Surfing 374362 - - 
Britain 3943300 Seul Oceania 0 Beach Winter 33 21 562 
Japan 1101549 Sochi Europe 0 Excursion 91 History - - 
Ukraine 1312928 Humburg Europe 0 Beach Winter 36 23 672 
Belarus 4482306 Sochi Africa 1 Sport Surfing 382328 - - 
Bulgary 3420689 Sochi Oceania 1 Beach Winter 27 19 8 
Britain 7190181 Zavolzhye Antarctica 0 Beach Summer 34 30 19 
Japan 4923341 Chelyabinsk Oceania 1 Excursion 33 Nature - - 
Georgia 2963338 Odessa Asia 1 Sport Surfing 613439 - - 
Bulgary 1699186 Sochi South_America 0 Sport Surfing 131752 - - 
Ukraine 7019563 Sochi Europe 1 Excursion 64 History - - 
Britain 9001588 Colorado Asia 0 Excursion 89 Nature - - 
Australia 5092862 Humburg Antarctica 0 Beach Autumn 26 8 112 
China 822662 Sochi Africa 1 Beach Spring 8 1 240 
Georgia 9615652 Colorado Oceania 1 Excursion 15 Nature - - 
Britain 6165471 Colorado North_America 0 Sport Climb 496900 - - 
Belarus 4955135 London Oceania 1 Sport Surfing 529113 - - 
Japan 6785860 Zavolzhye Antarctica 0 Sport Surfing 590417 - - 
USA 2902439 Honkong Antarctica 0 Sport Skiing 118522 - - 
Russia 5683448 Honkong Oceania 0 Sport Climb 540772 - - 
Georgia 6748802 Zavolzhye Oceania 1 Beach Spring 22 0 328 
China 3385819 Minsk North_America 1 Sport Skiing 401316 - - 
Australia 2529393 Seul Europe 0 Sport Climb 735992 - - 
Bulgary 6419326 Belgorod South_America 1 Excursion 62 Nature - - 
Russia 4927193 Odessa Africa 1 Excursion 43 History - - 
Japan 4469764 Zavolzhye North_America 1 Beach Autumn 7 28 691 
Britain 3066990 Minsk Antarctica 0 Beach Winter 4 17 191 
Georgia 7595655 Moscow Asia 0 Beach Autumn 6 17 647 
Germany 763352 Sochi Africa 0 Sport Surfing 853732 - - 
Georgia 9396438 Minsk North_America 0 Sport Surfing 806034 - - 
Australia 6939989 Chelyabinsk South_America 0 Beach Spring -16 29 148 
Britain 3315680 Zavolzhye Africa 1 Sport Surfing 360853 - - 
Georgia 5572129 Zavolzhye North_America 0 Sport Climb 962317 - - 
Russia 9254951 Minsk Europe 1 Excursion 99 Nature - - 
Japan 5645012 Colorado Antarctica 0 Sport Climb 84052 - - 
Ukraine 6415083 Honkong North_America 1 Sport Surfing 634196 - - 
Britain 3563722 Sochi South_America 1 Sport Surfing 427732 - - 
Australia 6881019 Colorado Asia 1 Beach Spring -1 12 703 
Japan 9492490 Seul Africa 0 Excursion 41 History - - 
Australia 9495880 Sochi Europe 0 Beach Winter -6 0 56 
Germany 7821768 Moscow North_America 1 Excursion 63 History - - 
Georgia 9085719 Honkong Africa 1 Excursion 93 Art - - 
Japan 6441061 Odessa North_America 1 Sport Climb 602836 - - 
Britain 8538489 Honkong North_America 1 Excursion 56 History - - 
Ukraine 6811687 Zavolzhye Antarctica 1 Beach Winter 10 17 690 
Belarus 7677226 Chelyabinsk North_America 0 Sport Climb 441297 - - 
Australia 9590979 Seul Europe 1 Sport Surfing 903994 - - 
Japan 6068016 Minsk South_America 1 Excursion 10 History - - 
Germany 1702208 Belgorod Europe 0 Sport Climb 449038 - - 
USA 3363830 Moscow North_America 1 Beach Spring 21 7 697 
Germany 7052278 London South_America 0 Sport Skiing 861072 - - 
Germany 8896771 Seul Oceania 0 Sport Skiing 588142 - - 
Britain 8017573 Seul South_America 0 Excursion 2 History - - 
Belarus 1101822 Colorado Africa 0 Excursion 97 History - - 
Australia 6543164 Sochi Africa 0 Sport Climb 218584 - - 
Britain 3526312 London Africa 0 Excursion 37 History - - 
China 1452053 London South_America 1 Excursion 52 Art - - 
USA 4245602 Belgorod Asia 1 Beach Winter -24 5 148 
Australia 1148086 Minsk Oceania 0 Beach Winter 20 6 658 
Bulgary 4306218 Belgorod Asia 0 Sport Skiing 847539 - - 
China 7548564 Humburg North_America 0 Excursion 52 Art - - 
Germany 9611983 Moscow Europe 1 Sport Climb 528147 - - 
USA 1872910 Seul Antarctica 1 Beach Spring 4 20 176 
Australia 9831993 Colorado North_America 0 Excursion 82 Nature - - 
Ukraine 3257021 Belgorod Africa 0 Beach Autumn 28 22 290 
Belarus 4033880 Belgorod Africa 0 Excursion 32 Nature - - 
Japan 9749723 Minsk Oceania 0 Excursion 20 History - - 
China 2709519 Moscow Europe 1 Beach Spring -13 2 649 
Britain 8858687 Odessa North_America 0 Beach Summer 23 10 545 
Australia 5934955 Sochi Europe 1 Beach Autumn 4 1 502 
Australia 8566625 Belgorod South_America 1 Beach Winter -18 0 283 
Ukraine 2160398 Odessa Europe 1 Sport Surfing 419829 - - 
USA 2393829 Moscow Africa 0 Excursion 63 History - - 
Georgia 6408616 Minsk Antarctica 1 Beach Autumn 14 19 55 
Belarus 8203547 Minsk Antarctica 0 Sport Skiing 982375 - - 
Japan 4452809 Colorado Oceania 0 Sport Climb 988969 - - 
Bulgary 8182307 Zavolzhye North_America 0 Excursion 55 Art - - 
Georgia 539381 Odessa South_America 1 Sport Skiing 926606 - - 
Russia 1210067 Colorado Antarctica 1 Sport Climb 273563 - - 
Australia 8850741 Odessa Antarctica 0 Beach Summer 33 28 494 
China 2604311 Colorado Europe 0 Beach Summer 30 12 180 
Ukraine 937125 London South_America 0 Excursion 100 History - - 
Georgia 9277844 Humburg Oceania 0 Excursion 43 Nature - - 
Russia 29999 London North_America 0 Beach Summer -14 23 248 
Britain 5054795 Odessa Antarctica 0 Beach Summer 37 30 145 
Britain 9141796 Minsk Oceania 0 Excursion 74 History - - 
Britain 5685063 Humburg North_America 1 Beach Spring 40 8 680 
Britain 319174 Moscow North_America 0 Sport Climb 123002 - - 
Belarus 5934693 Seul Europe 1 Beach Autumn -30 20 208 
Ukraine 9169254 Moscow South_America 1 Excursion 16 Nature - - 
Ukraine 4493713 Belgorod Africa 1 Excursion 72 Nature - - 
Australia 2727095 Chelyabinsk Asia 1 Sport Surfing 591634 - - 
Russia 8005067 Zavolzhye Asia 1 Excursion 59 Nature - - 
Germany 6745850 London Oceania 0 Sport Surfing 68676 - - 
China 5537988 Odessa South_America 0 Sport Skiing 502086 - - 
Britain 7863864 Seul Antarctica 0 Sport Skiing 731190 - - 
Georgia 3336911 Minsk Antarctica 1 Sport Surfing 666193 - - 
Georgia 5383399 Honkong Asia 0 Sport Surfing 366804 - - 
Bulgary 9550264 Odessa Europe 1 Sport Skiing 930586 - - 
USA 6187385 Belgorod Europe 0 Sport Skiing 618586 - - 
China 6175376 Sochi Oceania 0 Excursion 97 History - - 
Ukraine 293209 London North_America 0 Beach Summer 3 13 398 
Ukraine 867684 Minsk Africa 0 Sport Surfing 125659 - - 
Belarus 6212736 Honkong Antarctica 0 Excursion 11 History - - 
Bulgary 203800 Sochi Oceania 0 Sport Skiing 102208 - - 
Georgia 2134908 Honkong Europe 1 Sport Climb 483750 - - 
Belarus 6904594 Colorado Africa 1 Excursion 13 Nature - - 
Australia 9599434 Sochi Europe 0 Excursion 7 Nature - - 
USA 8498446 Zavolzhye South_America 1 Excursion 78 Art - - 
Ukraine 2733671 Sochi South_America 1 Excursion 91 Nature - - 
Germany 2804988 Minsk South_America 1 Beach Summer -8 15 552 
Britain 4646665 London Africa 1 Beach Winter -25 30 246 
China 9470780 Odessa Asia 1 Sport Climb 702228 - - 
Ukraine 9019236 Colorado Africa 0 Excursion 4 Nature - - 
Australia 6484254 Colorado Europe 1 Sport Surfing 62639 - - 
Britain 3177161 Seul South_America 0 Sport Climb 824337 - - 
Bulgary 7684338 Honkong North_America 0 Excursion 37 Art - - 
China 3647266 Minsk Antarctica 1 Sport Surfing 614742 - - 
Germany 240557 Honkong Europe 0 Excursion 10 History - - 
Australia 9421264 Belgorod Europe 0 Excursion 1 Nature - - 
China 1716559 Humburg Europe 0 Excursion 88 Nature - - 
Australia 7299147 Colorado Antarctica 1 Beach Spring 40 6 411 
China 7477383 Seul North_America 1 Beach Winter -23 9 16 
Georgia 9584723 Zavolzhye North_America 1 Beach Spring -14 3 384 
Britain 7093786 Odessa Asia 1 Sport Climb 110569 - - 
Ukraine 2873083 Humburg Oceania 1 Beach Winter 5 5 277 
Bulgary 7980210 Minsk Africa 1 Sport Climb 931548 - - 
Australia 3208504 Belgorod North_America 1 Sport Skiing 453659 - - 
USA 7925096 Colorado Europe 1 Sport Surfing 20411 - - 
Australia 6123225 London Oceania 0 Sport Climb 154463 - - 
Georgia 5175069 London Europe 0 Beach Summer -21 16 490 
Germany 3387706 Chelyabinsk North_America 1 Beach Autumn -15 29 504 
China 6668516 Belgorod Asia 1 Excursion 42 Art - - 
Britain 7501012 Sochi North_America 1 Beach Spring 4 10 162 
Germany 3722544 Zavolzhye Oceania 0 Sport Climb 401422 - - 
USA 8600888 Humburg Europe 0 Beach Spring -6 25 605 
Ukraine 8175060 Sochi Antarctica 0 Excursion 100 Nature - - 
China 8630963 Zavolzhye Africa 1 Sport Surfing 424418 - - 
USA 7341443 Zavolzhye Antarctica 1 Excursion 83 Art - - 
USA 3803071 Zavolzhye South_America 0 Sport Climb 12909 - - 
Russia 7631989 Colorado Europe 0 Excursion 12 History - - 
Ukraine 522601 Honkong South_America 1 Excursion 32 Art - - 
Ukraine 4403331 Sochi South_America 1 Sport Climb 362367 - - 
Georgia 6150251 Minsk Africa 0 Excursion 4 Art - - 
China 8114127 Zavolzhye Africa 1 Beach Summer 36 16 512 
Belarus 5632087 Minsk Africa 1 Beach Autumn 3 10 201 
Australia 957325 Chelyabinsk Oceania 0 Excursion 83 Art - - 
Britain 5253088 Humburg North_America 0 Sport Climb 952776 - - 
Ukraine 8049236 Chelyabinsk Asia 0 Sport Surfing 159346 - - 
Georgia 3737901 Chelyabinsk Europe 0 Excursion 52 Nature - - 
Japan 8230479 Colorado Africa 0 Sport Climb 735119 - - 
Ukraine 451032 Chelyabinsk North_America 1 Excursion 7 Art - - 
USA 8415256 Humburg South_America 0 Sport Skiing 336127 - - 
Australia 1037804 Minsk South_America 1 Beach Spring 4 25 382 
USA 4637430 Odessa Antarctica 0 Beach Spring -8 7 430 
Bulgary 5547098 Humburg Antarctica 0 Excursion 62 Nature - - 
Georgia 7412590 Humburg Asia 1 Excursion 81 History - - 
Australia 9582850 Zavolzhye Africa 0 Beach Winter 32 5 564 
Ukraine 9958987 Sochi North_America 1 Beach Summer -10 7 344 
China 2699192 Odessa Antarctica 0 Excursion 54 Art - - 
Russia 1688514 Seul Europe 0 Beach Spring 6 18 219 
China 6971068 Moscow Africa 1 Sport Climb 151653 - - 
Georgia 143538 Belgorod Europe 1 Sport Surfing 902017 - - 
Georgia 6820145 Honkong North_America 1 Excursion 47 Nature - - 
Japan 822793 Belgorod Asia 0 Sport Surfing 17536 - - 
USA 7212287 Moscow South_America 0 Beach Winter 18 16 301 
Georgia 1493205 Honkong Oceania 0 Beach Summer 13 22 36 
Japan 8628360 Humburg Africa 1 Beach Summer 32 23 5 
Britain 3116832 Humburg Asia 0 Excursion 39 Art - - 
USA 9470268 Minsk Oceania 1 Beach Spring 4 5 75 
Bulgary 9251009 Zavolzhye Europe 1 Beach Summer -6 13 657 
Bulgary 7202593 Belgorod Antarctica 0 Excursion 97 Nature - - 
Russia 5362852 London South_America 0 Excursion 69 Nature - - 
USA 1165960 Moscow Oceania 0 Beach Spring 22 8 189 
Georgia 4209045 London Oceania 1 Sport Skiing 259140 - - 
Belarus 8305867 Minsk Africa 0 Beach Summer -2 0 351 
USA 6333397 Seul Oceania 0 Beach Summer 18 27 631 
Germany 273708 London Oceania 0 Beach Spring 6 13 544 
Australia 1551827 Honkong Antarctica 0 Sport Surfing 944128 - - 
China 1215407 Colorado Oceania 1 Excursion 5 Art - - 
Germany 9814479 Belgorod South_America 0 Excursion 40 History - - 
Georgia 8964496 Minsk North_America 0 Sport Climb 322200 - - 
USA 2712463 Belgorod Oceania 1 Beach Summer -15 24 625 
Australia 2862624 Odessa Asia 1 Sport Surfing 436662 - - 
Australia 1323144 London Antarctica 1 Excursion 58 Art - - 
Belarus 7127277 Chelyabinsk North_America 1 Sport Climb 585331 - - 
Britain 5931816 Honkong Asia 0 Beach Spring -20 28 135 
Russia 9280672 London Oceania 1 Beach Spring -8 24 611 
China 7954620 Moscow Africa 1 Beach Summer 18 21 538 
Belarus 3839418 Chelyabinsk Europe 1 Excursion 80 History - - 
Belarus 6293667 Zavolzhye South_America 0 Beach Summer 9 3 268 
Russia 4928712 Chelyabinsk Antarctica 1 Excursion 9 Nature - - 
Bulgary 5189423 London Antarctica 0 Beach Winter 17 5 187 
Russia 9101204 Moscow Oceania 1 Excursion 23 Art - - 
Germany 4634429 Odessa Europe 0 Sport Climb 954426 - - 
Georgia 6667164 Sochi North_America 0 Beach Spring -1 21 420 
USA 2517568 Colorado South_America 1 Sport Climb 940546 - - 
Belarus 2652060 Minsk South_America 1 Beach Winter 24 1 540 
Russia 7343072 Seul Oceania 0 Sport Surfing 801521 - - 
Belarus 2200940 Honkong Oceania 0 Beach Summer 26 7 699 
Russia 9378270 Seul North_America 1 Beach Winter -19 19 19 
Japan 6810057 Belgorod South_America 1 Excursion 32 History - - 
Belarus 8882882 Moscow Africa 0 Excursion 66 Art - - 
Belarus 5277152 Humburg Oceania 0 Beach Spring -30 6 196 
Russia 5615854 Colorado Africa 1 Sport Climb 31252 - - 
Bulgary 149831 London Oceania 1 Excursion 87 Nature - - 
Bulgary 7787289 Belgorod South_America 1 Sport Surfing 85696 - - 
USA 9002859 Honkong Africa 0 Beach Spring -9 30 645 
Australia 3655910 Odessa Oceania 1 Sport Skiing 405532 - - 
Britain 5246627 Colorado Asia 1 Beach Summer 34 5 201 
Belarus 4854361 Humburg Asia 1 Beach Winter 4 11 558 
Belarus 6983445 Belgorod Antarctica 1 Sport Skiing 770322 - - 
USA 4104282 Colorado South_America 1 Excursion 96 Art - - 
Georgia 4342864 Sochi Africa 0 Sport Climb 150893 - - 
Belarus 2786569 Sochi North_America 1 Excursion 66 Nature - - 
Germany 9041257 Chelyabinsk Asia 1 Beach Summer 25 14 694 
Russia 513485 Sochi Europe 1 Excursion 39 History - - 
Ukraine 7958413 Odessa Antarctica 1 Sport Climb 359405 - - 
Germany 3495225 Seul Europe 1 Excursion 86 History - - 
Germany 8629411 Honkong Antarctica 1 Sport Surfing 372232 - - 
Australia 3725138 Honkong Oceania 0 Sport Surfing 401084 - - 
Australia 3085387 London Europe 1 Sport Surfing 247718 - - 
Bulgary 6371649 Seul Antarctica 1 Beach Spring 17 6 190 
Australia 2493204 Seul Oceania 0 Sport Climb 542197 - - 
Ukraine 4234339 Minsk Asia 1 Sport Skiing 51265 - - 
Georgia 466214 Honkong Oceania 0 Excursion 15 Art - - 
Japan 5304739 London Oceania 0 Sport Surfing 973407 - - 
Russia 5718671 London North_America 0 Sport Skiing 38944 - - 
Australia 4909567 Honkong South_America 1 Sport Climb 177366 - - 
Australia 5882670 Zavolzhye South_America 0 Beach Summer -3 16 213 
USA 3081051 Sochi Oceania 1 Sport Surfing 160914 - - 
China 4117996 Colorado Africa 0 Beach Summer 39 11 658 
Germany 1752905 Moscow Antarctica 1 Excursion 15 Nature - - 
Japan 6159446 Minsk Oceania 1 Sport Climb 86451 - - 
Georgia 9521032 Odessa North_America 1 Excursion 94 Nature - - 
Belarus 9174408 Colorado Europe 1 Sport Skiing 737991 - - 
Australia 9373589 Zavolzhye South_America 0 Excursion 58 Nature - - 
Germany 8702988 Moscow Europe 0 Excursion 16 History - - 
USA 5248518 Chelyabinsk Asia 1 Excursion 66 History - - 
Bulgary 8717662 Humburg Europe 0 Sport Surfing 173197 - - 
Germany 2532679 Sochi Africa 1 Beach Winter 24 25 485 
USA 5128281 Moscow Europe 1 Beach Summer -30 29 717 
Georgia 9712310 Sochi Africa 1 Excursion 26 Nature - - 
Japan 34946 Humburg Asia 1 Beach Winter -20 18 143 
Japan 8634256 Belgorod Oceania 1 Sport Skiing 762629 - - 
Ukraine 4887192 Zavolzhye Antarctica 0 Beach Spring -16 6 77 
Ukraine 164829 Moscow Oceania 1 Beach Autumn 39 20 710 
Britain 2130070 Seul South_America 1 Sport Climb 549133 - - 
Britain 9938575 Belgorod South_America 0 Excursion 82 Art - - 
Ukraine 2201010 Minsk Europe 1 Sport Surfing 686889 - - 
China 4351499 Colorado Oceania 1 Excursion 86 Nature - - 
Georgia 4391688 Honkong Oceania 0 Sport Surfing 450919 - - 
Germany 1082439 Humburg Antarctica 0 Beach Winter -24 26 268 
USA 6112009 Humburg Europe 0 Sport Skiing 454976 - - 
Georgia 9919641 Seul Europe 1 Excursion 10 Art - - 
Germany 2649242 Humburg Asia 1 Beach Summer -16 25 265 
Ukraine 1699005 Chelyabinsk Asia 1 Beach Winter 6 5 568 
Ukraine 7461899 Humburg North_America 1 Sport Climb 205708 - - 
China 8134559 Humburg Asia 0 Sport Climb 383689 - - 
Japan 1521873 London South_America 0 Sport Climb 222276 - - 
Russia 4590319 Seul South_America 1 Sport Surfing 179523 - - 
Germany 6493512 Sochi Europe 1 Sport Surfing 369993 - - 
Japan 6959950 Colorado Asia 1 Excursion 96 Art - - 
Bulgary 3418137 Seul North_America 1 Sport Skiing 94529 - - 
USA 9003630 London Oceania 0 Excursion 2 History - - 
Germany 3878108 Colorado Europe 0 Excursion 42 Art - - 
Georgia 1056390 Belgorod Oceania 1 Sport Skiing 436638 - - 
Belarus 7458696 Seul Africa 0 Excursion 72 History - - 
Britain 5927234 Honkong South_America 1 Excursion 86 History - - 
Britain 5661759 Zavolzhye Europe 1 Excursion 46 History - - 
USA 6518858 London Africa 0 Excursion 34 Nature - - 
Georgia 2129174 Chelyabinsk North_America 0 Excursion 62 Art - - 
Germany 8792394 London Antarctica 1 Sport Climb 830301 - - 
USA 6485339 Zavolzhye Antarctica 0 Beach Summer 0 29 649 
Germany 5048710 Zavolzhye North_America 0 Beach Summer -26 5 252 
